Channel ID,Channel Name,Video ID,Title,Topic,Duration,Published At,View,Like,Num Comments,Date
UCS4iXNXsvlOHm7TuXLltreg,chilli music,v_OXMy8x2eo,"Smoke Chill - Lofi hip hop mix ~ Stress Relief, Relaxing Music","['Hip_hop_music', 'Music']",10639.0,2022-08-24T14:00:08Z,2133959,36771,301,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,JfYt8hYrMtY,"Chill Drive - Lofi hip hop mix ~ Stress Relief, Relaxing Music ~ Lofi Christmas Mix",Music,143.0,2021-12-11T14:00:13Z,181992,2845,77,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,J3IfFxqa24Q,"Stop Overthinking - Lofi hip hop ~ Stress Relief, Relaxing Music, Meditation Music","['Hip_hop_music', 'Music']",86396.0,2023-04-30T14:00:09Z,425504,4420,146,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,QfNwhdnErEM,"Chill Radio - Lofi hip hop ~ Deep Focus, Relaxing Music || Chill Vibes","['Hip_hop_music', 'Music']",86660.0,2023-06-28T14:00:08Z,316020,2654,52,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,hJjjQN7_-nI,Night Chill - Lofi hip hop mix ~ Late night vibes playlist,"['Hip_hop_music', 'Music']",11018.0,2022-11-11T14:00:11Z,609347,4625,109,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,41P1lbzImHo,"Quiet Place 🤫🌳 Lofi hip hop & Chill mix for Positive Thinking, Calm Down, Relax to",Music,12627.0,2024-01-24T04:15:32Z,3558,64,3,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,DF_k09cy1Sk,"Calm Your Mind - Lofi hip hop ~ Deep Focus, Relaxing Music, Meditation Music","['Hip_hop_music', 'Music']",86600.0,2023-05-14T14:00:10Z,514743,4484,75,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,_wn6YGkSU64,"Winter Night - Lofi hip hop mix ~ Stress Relief, Relaxing Music","['Hip_hop_music', 'Music']",11089.0,2022-12-20T14:00:09Z,15255,168,5,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,HRqU0KH5nuU,"Quiet Night 🌙🤫 Lofi hip hop mix ~ Stress Relief, Relaxing Music","['Hip_hop_music', 'Music']",86406.0,2024-02-03T13:00:11Z,3143,60,2,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,gKqv41OXhAE,"Chill Summer Nights ☄️ Lofi hip hop ~ Stress Relief, Relaxing Music || Stargazing","['Hip_hop_music', 'Music']",86660.0,2023-07-02T14:00:08Z,50159,288,17,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,wTRFX6H2uRE,"Tokyo Lofi 🌸 Japanese Music with Lo-fi hip hop for Uplift Mood, Healing, Study To","['Hip_hop_music', 'Music']",12781.0,2024-01-22T04:07:53Z,4224,60,8,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,lNcsyrCzCgo,Autumn Chill - Lofi hip hop mix ~ A feel good playlist to help pass time :),Music,11140.0,2022-08-31T14:00:11Z,118362,1118,47,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,jwHicuE55k8,Christmas is Coming - Aesthetic Music ~  Lofi hip hop mix,"['Hip_hop_music', 'Music']",10813.0,2022-11-16T14:00:10Z,26940,384,12,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,DPDDqy4yDPg,Smoke Chill - Lofi hip hop mix ~ Slowed playlist for guitar smoke,"['Hip_hop_music', 'Music']",10963.0,2022-10-21T14:00:07Z,16656,255,22,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,oNmq4qH94Wk,"Chillhop Instrumental 🎵 Lofi hip hop mix & Japanese Lofi Beats for Calm Your Mind, Study to","['Electronic_music', 'Music']",12167.0,2024-01-20T03:42:54Z,2595,62,7,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,l_7e2ZamUpI,"Chillhop Drive 90's - Lofi hip hop ~ Deep Focus, Relaxing Music | Chill Music","['Electronic_music', 'Music']",86660.0,2023-08-17T14:00:11Z,686097,6129,146,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,37G5_dBUNlw,"Chill Drive - Lofi hip hop ~ Deep Focus, Relaxing Music || Night Drive In Rain",Music,86660.0,2023-06-30T14:00:09Z,33896,278,8,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,zTGfP6PDNjw,"Midnight Gazing - Lofi hip hop mix ~ Stress Relief, Relaxing Music","['Hip_hop_music', 'Music']",11256.0,2021-05-26T14:00:13Z,1056530,14396,391,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,wuAyqmXpKHI,"Chill Drive - Lofi hip hop mix ~ Stress Relief, Relaxing Music","['Hip_hop_music', 'Music']",10598.0,2021-12-17T14:00:13Z,443815,5638,235,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,nhZyPQzx7JI,"Stop Overthinking - Lofi hip hop mix ~ Stress Relief, Relaxing Music","['Hip_hop_music', 'Music']",10461.0,2022-05-07T14:00:13Z,1725529,18379,399,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,tQGSsZx5-d8,Chill Vibes - Lofi hip hop mix ~ Playlist for halloween night 🎃,Music,11028.0,2022-10-28T14:00:11Z,25083,297,11,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,E4zhCTAw5bc,"The Long Drive - Lofi hip hop mix ~ Stress Relief, Relaxing Music","['Hip_hop_music', 'Music']",11168.0,2022-12-12T14:00:10Z,49073,489,23,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,BV7SICiu9n0,"Chill Vibes - Lofi hip hop mix ~ Stress Relief, Relaxing Music ~ Missing Autumn",Music,10568.0,2021-12-20T14:00:14Z,83915,1381,42,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,TfU210u1-tE,"Night Radio - Lofi hip hop ~ Relaxing Music, Rain Sounds & Chill Beats || Chill Music","['Electronic_music', 'Music']",86670.0,2023-07-09T14:00:10Z,8083,129,9,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,mJJo1RdggHc,"Chill Vibes - Lofi hip hop mix ~ Stress Relief, Relaxing Music",Music,10873.0,2022-03-28T14:00:11Z,93731,1072,25,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,7MJBeAyU1As,"Chill Drive - Lofi hip hop mix ~ Stress Relief, Chill Music","['Hip_hop_music', 'Music']",10600.0,2022-01-20T14:00:14Z,1413161,10950,268,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,D5ikbmGlo4c,"Chill Drive - Lofi hip hop ~ Deep Focus, Relaxing Music || Lofi Chill Beats",Music,86706.0,2023-06-18T14:00:07Z,111839,727,36,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,fu8DWJRnWzc,Lofi Chill Drive - Deep Focus Music ~ Lofi hip hop mix,"['Hip_hop_music', 'Music']",11128.0,2022-12-21T14:00:11Z,248392,3985,62,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,1iuHLk7JgeI,Study With Me - Lofi hip hop mix ~ Beats to relax/ study to,Music,42899.0,2023-03-06T15:00:11Z,31401,326,29,02/20/2024
UCS4iXNXsvlOHm7TuXLltreg,chilli music,oyVobqDocQ4,Morning Coffee ☕🌅 Lofi hip hop mix - Stress Relief & Relaxing Music,"['Hip_hop_music', 'Music']",42791.0,2024-01-30T00:37:49Z,6590,93,3,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,ESWVgWRlMLk,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5071.0,2022-11-29T09:11:41Z,28434,None,0,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,VmFOeCJPvpc,Chàng Trai Của Em Remix ♫ Anh Sẽ Là Một Chàng Trai Luôn Mang Vác Tương Lai Cho Em ♫ BXH Hot Tiktok,"['Electronic_music', 'Music', 'Pop_music']",4165.0,2022-12-24T01:00:07Z,1543,None,0,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,mlC9Z31fVZM,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5326.0,2022-08-04T02:17:34Z,31689,None,5,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,Hv9LG7ZXSSw,Bông Hoa Chẳng Thuộc Về Ta Remix  ♫  Baby Em Như Bông Hoa Nhưng Người Hái Đâu Phải Ta Remix TikTok,"['Electronic_music', 'Music', 'Pop_music']",202.0,2023-06-27T02:03:31Z,2008,38,2,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,v3tjEeSQUHk,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",5058.0,2023-06-06T09:09:03Z,15318,None,5,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,2qpxvJyNxkY,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",4923.0,2023-07-11T09:00:02Z,13476,None,4,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,8ppwSvm8BzQ,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",4861.0,2022-10-21T09:01:12Z,203413,None,17,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,V6shs_IgROs,"Tình Ta Phai Dấu Người Giờ Ở Đâu TikTok ♫ Lỡ Duyên Kiếp Này, Liệu Có Kiếp Sau ♫ Nhạc Trẻ Remix 2023","['Electronic_music', 'Music', 'Pop_music']",3415.0,2023-03-09T02:54:46Z,1516,None,1,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,CiCidw3BgIw,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",4766.0,2023-02-14T09:01:43Z,13843,None,1,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,FER58uQ4ezs,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5371.0,2022-08-02T09:07:43Z,193952,None,41,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,edzkckml4mo,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",5024.0,2023-03-05T09:00:19Z,42435,None,11,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,5SPUcgs1JwQ,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5185.0,2022-11-09T09:29:27Z,24672,None,4,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,iC508m64-yM,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5356.0,2022-08-09T09:00:21Z,136203,None,24,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,ilUkDmMXVxs,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5289.0,2022-08-03T09:00:22Z,50012,None,25,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,nryIpvPotms,Đế Vương Mashup Tướng Quân Remix ♫ Remix 2023 Tiktok Nonstop mới nhất ♫ Top 20 Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",5220.0,2023-02-14T01:00:20Z,2037,12,1,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,NzlEFvAMMo4,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5151.0,2023-01-06T09:22:38Z,27343,None,9,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,AXS2XL1iJO8,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5094.0,2022-12-05T09:12:49Z,137224,None,58,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,ZtkCNqMeono,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5134.0,2022-12-02T09:00:27Z,115942,None,45,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,oCycKGkBf9w,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5084.0,2022-07-29T09:06:40Z,52542,None,10,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,rkOamG20J7U,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",4774.0,2022-11-24T09:22:35Z,277435,None,150,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,sdwOA_BuAoQ,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023 | Nhạc Trẻ Remix Hot TikTok 2023,"['Electronic_music', 'Music']",5177.0,2023-11-09T07:35:16Z,8263,None,3,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,cbDwE0_ZtMs,Vì Em Vẫn Mãi Là Người Đến Sau Mãi Mang Trong Mình...Một Ngàn Nỗi Đau Remix | Nhạc Remix TikTok 2022,"['Electronic_music', 'Music']",5350.0,2022-08-17T01:00:08Z,20027,None,5,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,3-MFBYgoP-I,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5000.0,2022-09-19T09:30:25Z,26116,None,10,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,zEmpPT4HfuI,Thương Em Ngày Tháng Bên Anh Em Chẳng Sung Sướng...Thương Em EDM | Top Những Bản Nhạc EDM Gây Nghiện,"['Electronic_music', 'Music', 'Pop_music']",5275.0,2022-08-12T09:00:39Z,154990,None,16,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,TdC4GKb1pmA,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",4938.0,2023-08-29T09:11:16Z,1156,None,3,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,F0LOVrmEICw,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",5165.0,2023-03-23T09:00:15Z,5961,None,2,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,z7I4d7GmS-k,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",5000.0,2023-03-25T09:00:45Z,4003,None,3,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,tyHh6kU1-7w,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5240.0,2022-08-15T09:00:24Z,45059,None,9,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,OcTpF-c6vNU,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",5412.0,2023-02-01T09:07:03Z,278470,None,33,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,o8Y8DWX2q9Y,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",4299.0,2023-08-06T09:00:25Z,4329,None,0,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,5hrgSdoaObU,Em Đã Xa Anh Remix TikTok | Top EDM TikTok Mới Nhất 2022  | Nhạc Trẻ Remix Trào Lưu Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5306.0,2022-08-18T01:00:02Z,46724,None,15,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,hbk4dfRfiq4,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5251.0,2022-08-24T08:52:30Z,112190,None,25,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,dIaKrz85Gq8,Ân Tình Sang Trang Remix ♫ Em Cứ Bước Đi Đi Remix TikTok ♫ Nhạc Trẻ HOUSE LAK MIXSET HOT TIKTOK 2023,"['Electronic_music', 'Music', 'Pop_music']",3649.0,2023-03-11T02:31:00Z,1164,None,0,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,rdYvbyLEXa4,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",4836.0,2023-01-29T09:00:25Z,7008,24,7,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,gyEFpTHrO3I,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",4657.0,2023-06-30T09:05:48Z,4815,None,2,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,QmDP4TEHVag,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",4710.0,2023-10-18T09:02:34Z,1960,16,5,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,Bhb0ezE5jiY,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",5123.0,2023-03-24T09:21:39Z,4747,None,3,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,jOC5zsbJyfQ,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",4777.0,2023-02-27T09:01:49Z,10130,None,7,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,4wX5IBKrtDg,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2024 | Nhạc Trẻ Remix Hot TikTok 2024,"['Electronic_music', 'Music']",4997.0,2024-01-24T07:15:02Z,2911,14,7,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,q9Q8M3fv1Us,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2024 | Nhạc Trẻ Remix Hot TikTok 2024,"['Electronic_music', 'Music', 'Music_of_Asia', 'Pop_music']",4846.0,2024-01-19T07:15:20Z,5351,None,7,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,kSvEyp00rFg,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5498.0,2023-01-05T09:41:46Z,88572,None,16,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,axgzrrT6hTw,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5398.0,2022-09-16T09:04:09Z,143432,None,20,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,tyN1HSybREs,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Music_of_Asia', 'Pop_music']",4872.0,2023-06-28T09:10:10Z,14262,None,2,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,l-E1vzM9VEo,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2024 | Nhạc Trẻ Remix Hot TikTok 2024,"['Electronic_music', 'Music']",4925.0,2024-01-11T07:02:09Z,6493,None,5,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,uRJG9-xxk7M,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2024 | Nhạc Trẻ Remix Hot TikTok 2024,"['Electronic_music', 'Music', 'Pop_music']",4952.0,2024-01-16T07:29:56Z,7230,None,3,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,CMOenKJ_LMA,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2022  | Nhạc Trẻ Remix Hot Tiktok 2022,"['Electronic_music', 'Music', 'Pop_music']",5372.0,2022-08-10T08:59:41Z,30825,None,12,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,CkWt9OnDPRA,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2024 | Nhạc Trẻ Remix Hot TikTok 2024,"['Electronic_music', 'Music']",5012.0,2024-01-13T07:15:06Z,16779,None,13,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,cWqBQgHQTdk,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",5089.0,2023-04-19T09:02:42Z,54742,None,18,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,9QsKRYgZOLo,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",5167.0,2023-06-02T09:16:13Z,9275,None,3,02/20/2024
UCRlGPGkprZAyXxcFwmtjgzQ,FeFa Music,gWDUkFnQAV0,20 Bài Hát Hot Nhất TikTok Hiện Nay | Top EDM TikTok Hay Nhất 2023  | Nhạc Trẻ Remix Hot Tiktok 2023,"['Electronic_music', 'Music', 'Pop_music']",4902.0,2023-04-12T09:48:25Z,55984,None,19,02/20/2024
UCcg5_O9TsTLMUbvK6K4Shdg,Tarang Music,WunsroIr-D4,Kie Haba Bapa Maa Pari | Official Full Video | Maa Khoje Mamata | Odia Song | Tarang Music,"['Music', 'Music_of_Asia']",85.0,2018-10-12T04:45:00Z,1174027,5358,48,02/20/2024
UCcg5_O9TsTLMUbvK6K4Shdg,Tarang Music,3N3MFYhxhNw,Kemiti Kemiti | Official Video Song |Humane Sagar |  Ronak | Megha | Excuse Me - New Odia Film 2018,"['Film', 'Music', 'Music_of_Asia']",131.0,2018-07-20T05:21:40Z,488807,5218,203,02/20/2024
UCcg5_O9TsTLMUbvK6K4Shdg,Tarang Music,s7dtP3OqRbI,"Sa Ra Ra | Tarang Parivaar Awards 2022  | Tarun,Tara | Tarang Music","['Film', 'Music', 'Music_of_Asia', 'Television_program']",171.0,2022-02-25T10:36:32Z,2141072,27214,535,02/20/2024
UCcg5_O9TsTLMUbvK6K4Shdg,Tarang Music,UHkppGru7Jc,"Hai Mora Heartbeat -Tik Tik | Official Video Song | Love Promise Odia Movie 2018 | Jaya, Rakesh","['Film', 'Music', 'Music_of_Asia']",154.0,2018-04-05T13:12:55Z,10573212,51210,1793,02/20/2024
UCcg5_O9TsTLMUbvK6K4Shdg,Tarang Music,xJwykA9Ph2w,"O Saiyan Re Saiyan Re - Official Video | Love Promise New Movie 2018 | Jaya, Rakesh","['Film', 'Music', 'Music_of_Asia']",126.0,2018-05-14T15:10:52Z,2910279,10244,789,02/20/2024
UCcg5_O9TsTLMUbvK6K4Shdg,Tarang Music,deK0yWZdUZ0,To Ri Pain | Adha Lekha Gapa | Satyajit Pradhan | Diptirekha Padhi | Prem Anand | Debidutta Mohanty,"['Music', 'Music_of_Asia']",207.0,2022-02-05T09:30:13Z,359346,6468,200,02/20/2024
UCcg5_O9TsTLMUbvK6K4Shdg,Tarang Music,W408qT8gzo8,"Heigala Ishq Re | Official Video | Champion | Archita, Sanu | Humane Sagar & Pragyan","['Music', 'Music_of_Asia']",157.0,2019-03-04T12:30:00Z,3858965,25600,893,02/20/2024
UCcg5_O9TsTLMUbvK6K4Shdg,Tarang Music,c14QGREPNy0,"Mu Pushpa Hele Srivalli Tu | Jatha Rabanasya Mandodari | Deepak , Lipika | Tarang Music","['Music', 'Music_of_Asia']",208.0,2022-04-22T09:30:12Z,854283,13313,451,02/20/2024
UCcg5_O9TsTLMUbvK6K4Shdg,Tarang Music,y4QDke9kFQI,Baja Re Baja | Dussehra Song | Sushree | Mira | Antara Chakrabarty | Tarang Music,"['Music', 'Music_of_Asia']",208.0,2022-10-05T02:30:10Z,256785,7671,121,02/20/2024
UCcg5_O9TsTLMUbvK6K4Shdg,Tarang Music,kjHGorBARWA,Tini Nang Tini Nang | Prema ATM | Mantu Chhuria | Divya Mohanty |  Pradeep | Tarang Music,"['Music', 'Music_of_Asia']",204.0,2022-04-30T09:30:09Z,1842589,23651,312,02/20/2024
