Channel ID,Channel Name,Video ID,Title,Topic,Duration,Published At,View,Like,Num Comments,Date
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,E1ACZ4ZDTEQ,September JAZZ - Relaxing Autumn Piano JAZZ Music For Stress Relief,"['Jazz', 'Music']",36327.0,2020-09-03T20:50:07Z,120979,1915,40,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,Am9ii0351Ww,Night Paris Jazz - Smooth Saxophone JAZZ - Night Romantic JAZZ Music,"['Jazz', 'Music']",42900.0,2020-06-21T10:31:37Z,758157,6358,122,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,rBiNvryBKQ0,Espresso JAZZ - Coffee Time JAZZ Mix,"['Jazz', 'Music']",7834.0,2020-01-07T12:00:11Z,44901,476,13,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,9OPAEjx0v9A,Bossa Nova Beach - Amazing Bossa Nova Jazz Instrumental,"['Jazz', 'Music']",14623.0,2021-02-13T10:00:08Z,1418149,13693,191,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,XSHpqV9IN9M,"Friendly JAZZ - Positive Coffee Bossa JAZZ Music For Morning,Work,Study","['Jazz', 'Music']",7649.0,2020-08-04T05:00:05Z,13586,472,9,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,MTHwn9RbDPc,Relax Music - Miami Beach Bossa Nova - Smooth Guitar Bossa Nova Instrumental,"['Classical_music', 'Jazz', 'Music', 'Music_of_Latin_America']",11605.0,2021-05-04T12:00:16Z,501778,3725,64,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,KAIapDO-T84,"Monday JAZZ - Chill Lounge JAZZ For Work, Study,Relax","['Jazz', 'Music']",40306.0,2020-09-21T21:20:06Z,59667,609,11,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,tCl9qjtw44A,🎄Happy Christmas Music - Jazz Guitar Christmas Music - Christmas Jazz Jam,"['Jazz', 'Music']",11637.0,2020-12-10T10:00:30Z,8864,178,2,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,Scg96Acc31I,"Elegant Saturday JAZZ - Delicate JAZZ and Sweet Bossa Nova For Relax, Reading,Dreaming","['Jazz', 'Music']",39705.0,2020-09-19T22:29:16Z,73820,848,10,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,xtf-XY6nzLk,Cafe Jazz Music - Coffee Dream Jazz For Relax: Background Music,"['Jazz', 'Music']",15265.0,2021-03-08T13:00:15Z,11762,292,9,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,kLlzfiVHVnc,"Weekend Music - Relaxing Jazz Music - Chill Out Jazz Playlist For Work, Study","['Jazz', 'Music']",11619.0,2021-02-14T10:00:13Z,465369,2637,49,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,6LU1ojOQWTw,"Tuesday JAZZ - Cafe Background JAZZ Music For Work,Study,Relax","['Jazz', 'Music']",36700.0,2020-09-08T19:31:11Z,16475,187,10,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,Y3eXMqEeOi0,Winter JAZZ - Smooth Jazz For Warm Mood: Chill Background Music,"['Jazz', 'Music']",42901.0,2020-11-24T00:06:39Z,61919,1066,6,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,i5Xvbn0_niw,Autumn Coffee JAZZ Music - Warm Bossa Nova and Soft JAZZ For Relaxing: Guitar Bossa JAZZ,"['Jazz', 'Music']",36971.0,2020-10-07T21:14:57Z,65236,1073,5,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,cxaC5uJJjcY,Holiday Jazz Music Playlist 🎄 Relaxing Background Music for Christmas Eve 🎄Christmas Playlist,"['Jazz', 'Music']",41141.0,2020-11-05T22:25:09Z,52288,1138,6,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,-C_1Um1pltQ,Winter Jazz: Smooth Jazz Instrumental Music - Relaxing Lounge Music for Calm and Chill,"['Jazz', 'Music']",11629.0,2021-01-23T10:00:00Z,54076,633,17,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,tUBAkMZ6BH8,Relaxing Monday Morning - Soft Instrumental JAZZ Music For Relaxing & Great Mood,"['Jazz', 'Music']",7601.0,2020-03-09T12:00:09Z,43552,1023,9,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,yv78mpiQhnU,Breakfast JAZZ - Cheerful Bossa JAZZ For Morning and Start You Day,"['Jazz', 'Music']",42901.0,2020-11-17T01:59:03Z,44835,687,7,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,9admRPCBcCg,"Relaxing JAZZ & Elegant Bossa Nova Playlist -  Cafe JAZZ Playlist For Morning,Work,Study","['Jazz', 'Music']",7701.0,2020-06-08T05:00:03Z,43967,825,12,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,zSF6KNbvtY4,"Summer Bossa JAZZ - Sunny Coffee JAZZ Playlist For Morning,Work,Study","['Jazz', 'Music']",7450.0,2020-06-09T05:00:24Z,44830,644,10,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,bw9Gg26RxY4,Holiday Jazz Music Playlist - Christmas Piano Music & Guitar Christmas Songs Playlist,"['Jazz', 'Music']",42900.0,2020-11-06T11:59:16Z,36665,753,6,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,juaZ-bZ904U,Cappuccino JAZZ Music - Fresh Coffee Milk Bossa Nova JAZZ For Good Morning & Relaxing,"['Jazz', 'Music']",7404.0,2020-05-28T05:00:11Z,33510,471,8,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,i0yD0OsMcZc,Cappuccino JAZZ - Soft and Sweet JAZZ For The Bast Morning,"['Jazz', 'Music']",39556.0,2020-09-16T22:18:50Z,42900,652,7,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,e1VO7tlZj1A,Autumn Cafe JAZZ - Relaxing Background JAZZ & Elegant Bossa Nova: Music For Work & Study,"['Jazz', 'Music']",40380.0,2020-09-10T22:15:03Z,31543,503,6,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,BAuLd0yBq80,Saturday JAZZ - Relaxing Piano JAZZ Music For Great Weekend: Instrumental Piano JAZZ,"['Jazz', 'Music']",42898.0,2020-11-08T12:41:42Z,32599,598,2,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,ZaJ4UIBstLQ,Sweet Bossa Nova JAZZ - Fresh Coffee Bossa JAZZ Playlist for Relax & Good Mood,"['Jazz', 'Music']",7275.0,2020-03-18T12:00:13Z,52663,661,11,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,RFG-nN6uHV8,Morning JAZZ - Positive Jazz Lounge Music For Morning & Good Mood,"['Jazz', 'Music']",15303.0,2021-02-11T10:00:07Z,34066,454,13,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,vQcz7iB4LsI,"Cozy JAZZ Music - Relaxing Bossa Nova Jazz Music - Background Jazz Music For Study, Reading, Work","['Jazz', 'Music']",41104.0,2020-11-12T11:40:53Z,40390,722,7,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,b3FvBLTDavo,Relaxing Bossa Nova - Relaxing Coffee House Music for Relax & Good Mood,"['Jazz', 'Music']",7852.0,2020-03-11T12:00:05Z,40552,509,14,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,it7QefxtiRI,Coffee JAZZ Music - Warm Winter Mood Jazz and Bossa Nova Music - Relax Music Playlist,"['Jazz', 'Music']",39680.0,2020-11-26T12:16:49Z,36126,468,3,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,Pla552HVTSs,"Soft Bossa Nova Music - Elegant Instrumental Bossa Nova For Relaxing,Work,Study","['Jazz', 'Music']",7441.0,2020-08-18T05:00:06Z,20879,607,18,02/17/2024
UC7bX_RrH3zbdp5V4j5umGgw,Relax Music,s7EnQRbKBDI,Lounge Bar JAZZ - Chill Lounge Cafe JAZZ: Relaxing JAZZ For Cafe,"['Jazz', 'Music']",37261.0,2020-09-20T21:50:47Z,58474,660,6,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,z_073JRyctA,Dính đét đoạn này #RapViệt #shorts,"['Music', 'Music_of_Asia']",33.0,2023-09-12T13:00:49Z,1015587,27451,360,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,LgeZsyNUtOE,Long Nón Lá thả flow mượt #RapViệt #shorts,"['Hip_hop_music', 'Music', 'Music_of_Asia']",42.0,2023-07-29T05:00:19Z,840316,21793,344,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,P8qn_CNFpGE,Noo Phước Thịnh trở lại vẫn cực kì lợi hại #shorts,Music,55.0,2022-10-22T14:30:09Z,104584,2733,31,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,XDuzD8u0zh8,Tune đóng dính hơn keo #RapViệt #shorts,"['Music', 'Music_of_Asia']",34.0,2023-06-16T13:30:13Z,1744683,29978,434,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,Y1uJ-vNCTXo,"Xin hứa tu tâm dưỡng ""tánh"" #shorts","['Music', 'Music_of_Asia']",21.0,2023-02-02T05:00:19Z,816366,17413,73,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,tMnb2TAeoJQ,Nổi da gà với Myra Trần #shorts,"['Music', 'Music_of_Asia']",34.0,2023-02-03T13:00:41Z,774402,14702,100,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,ZKNf1tAeVN4,Lắng đọng quá nhiều sau mỗi câu hát ở bài hát này #CaSiMatNa #Mùa2 #shorts,"['Music', 'Music_of_Asia', 'Pop_music']",26.0,2023-11-02T06:11:42Z,126095,2098,46,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,mAwojbUocFE,Anh chưa thương em đến vậy đâu ver cực tình#shorts,"['Music', 'Music_of_Asia']",35.0,2023-01-31T04:15:17Z,440317,10121,228,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,xG1Nxiq1MIM,Giọng Myra Trần thổi bùng làn gió mới #shorts,Music,32.0,2023-02-26T12:30:33Z,584494,10657,114,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,1b7VUk7248I,Nổi da gà với flow rap của Thái VG#RapViệt #shorts,"['Hip_hop_music', 'Music']",19.0,2023-06-03T06:30:00Z,2001662,35191,492,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,pTWif2DNS50,Andree đốt cháy con beat themesong#RapViệt #shorts,"['Hip_hop_music', 'Music']",15.0,2023-05-30T12:30:26Z,3067921,46943,432,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,1KIto2kHn-8,U mê đoạn rap này của B Ray #RapViệt #shorts,"['Hip_hop_music', 'Music']",17.0,2023-05-31T05:30:00Z,3075580,51069,548,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,sFKlrHWLPuk,Queen Of Rap - Suboi mãi đỉnh #RapViệt #shorts,"['Music', 'Music_of_Asia']",16.0,2023-06-03T05:30:11Z,827091,17063,186,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,jmBTRotQVKE,Vừa rap vừa hát Rhyder cân tất #RapViệt #shorts,"['Hip_hop_music', 'Music']",15.0,2023-06-04T05:30:18Z,206843,5456,149,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,fxLBpLxY9Ow,Ú òa trước khả năng live của Thùy Chi #shorts,"['Music', 'Music_of_Asia']",60.0,2022-12-27T13:30:13Z,558341,17328,177,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,MmpY6UzM3w0,Sợ Rằng Em Biết Anh Còn Yêu Em - Kỳ Lân & Khỉ Hồng | The Masked Singer Vietnam 2023 [Audio Lyrics],Music,263.0,2023-08-07T08:00:08Z,1501935,5095,427,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,H0Y9Ca0m7Fw,Em Hát Ai Nghe - Kỳ Lân Lãng Tử | The Masked Singer Vietnam 2023 [Audio Lyric],"['Music', 'Pop_music']",302.0,2023-10-09T04:00:08Z,2109260,4424,167,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,CrJ6KPOTQkM,Version gây xao xuyết bao con tim đây rồi #shorts,Music,32.0,2022-10-24T07:30:54Z,209085,4455,40,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,63lwuH_N4bM,Giọng nào cũng Lương Bích Hữu cùng cảm xúc #shorts,"['Music', 'Music_of_Asia']",41.0,2022-09-08T06:32:20Z,579791,11804,122,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,sy7F165BPZ4,Lady Mây lại khiến bao con tim đổ gục nữa #shorts,Music,60.0,2022-11-10T05:00:25Z,30210,727,10,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,mjhjQbRmaZk,Chờ mãi nàng Mây cất giọng ca khúc này thôi#shorts,"['Music', 'Music_of_Asia', 'Pop_music']",58.0,2023-02-17T04:15:02Z,13329,248,2,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,qsuLUR8HSm0,"""Anh nhớ ra"" với sự kết hợp của Heo và Mây #shorts",Music,43.0,2022-12-24T05:30:06Z,15421,249,5,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,oQ3P6fcQnv4,Cùng nắm tay nhau va vào giai điệu này #shorts,"['Hip_hop_music', 'Music', 'Music_of_Asia']",60.0,2023-04-05T12:30:34Z,7399,183,1,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,0GBrCZHQnAA,Người Con Gái Ta Thương - Thỏ Xỏ Khuyên | The Masked Singer Vietnam 2023 [Audio Lyrics],Music,350.0,2023-10-02T07:00:00Z,845144,2935,72,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,pSasjVeAQiM,Màn kết hợp đầu tiên giữa Vũ và Myra Trần #shorts,"['Music', 'Pop_music']",60.0,2022-12-21T05:30:07Z,5955,130,5,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,3W_a0MMOvqE,"Giọng ""Mỹ Tâm"" nghe Tí live sẽ như nào? #shorts","['Music', 'Music_of_Asia']",59.0,2022-12-22T12:30:01Z,6050,170,2,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,HS1lUJ7EYFc,Quân A.P đi tìm đáp án cuối cùng #shorts,"['Music', 'Pop_music']",30.0,2023-02-18T05:30:02Z,8551,176,0,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,iNSknHToeYM,Nước mắt rơi khi Hà Trần cất giọng #shorts,"['Music', 'Music_of_Asia']",50.0,2023-02-24T12:30:21Z,8142,173,6,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,rJ4HgMHC6M8,Giọng giả thanh của O Sen gây mê mẩn #shorts,Music,60.0,2022-11-12T05:00:31Z,266481,5068,126,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,Sy-eVJnSzQw,Hoàng Dũng dẫn Hà Nhi lạc vào đoạn kết mới #shorts,"['Music', 'Music_of_Asia']",58.0,2023-02-14T05:30:06Z,12163,215,0,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,pXLFeAiU36M,Đoạn viral nhất của Lady Mây nghe cực cuốn #shorts,"['Music', 'Pop_music']",60.0,2022-12-20T13:30:19Z,514915,10195,56,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,Nq6EaKt4J_A,Trấn Thành thổn thức vì giọng ca Hà Nhi #shorts,"['Music', 'Music_of_Asia']",59.0,2022-09-17T16:00:13Z,737451,13421,149,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,Lu5rkxyqszg,Thảo Trang live Ước Mơ Của Mẹ cực cảm xúc #shorts,"['Music', 'Music_of_Asia']",59.0,2022-10-02T04:00:17Z,114591,2548,26,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,r1cLyAWnq8g,Bài hát làm hư nút replay của bao trái tim tổn thương |The Masked Singer Vietnam,"['Music', 'Music_of_Asia']",60.0,2022-11-05T14:30:08Z,1405854,25659,142,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,-26x2v0zIsk,Nghe điệp khúc là biết ngay ai đang hát #shorts,"['Music', 'Music_of_Asia']",42.0,2022-12-24T04:30:00Z,8556,230,0,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,t80p-LiDNok,Mê tít Uyên Linh với Giữa Đại Lộ Đông Tây# shorts,"['Music', 'Music_of_Asia']",59.0,2022-10-09T05:00:19Z,114302,2434,22,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,rNq3JYePZWI,See tình n lần cũng chưa hết mê #shorts,"['Music', 'Music_of_Asia', 'Pop_music']",48.0,2023-02-02T13:00:36Z,1193136,22187,210,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,wqsqnVpC21E,Không cưỡng nổi đoạn hook của Myra Trần #shorts,"['Music', 'Music_of_Asia']",30.0,2023-02-10T12:30:26Z,375130,8307,39,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,a3FVFNUgTNE,Yêu mình CAPTAIN được không? #RapViệt #shorts,"['Hip_hop_music', 'Music']",35.0,2023-06-01T05:30:00Z,486374,11824,127,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,TouRkITLm40,Nhắn Gió Mây Rằng Anh Yêu Em - Bố Gấu aka Hoàng Hải | The Masked Singer Vietnam 2023 [Audio Lyric],Music,344.0,2023-11-14T04:15:01Z,1159139,2724,138,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,juq0zIsK1M8,Fan của bản hit Thu cuối đâu nà? #shorts,Music,60.0,2023-02-14T04:00:22Z,12176,302,3,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,qvvd9AeJqF0,Những Kẻ Mộng Mơ - Màn battle khiến khán giả chìm đắm | The Masked Singer Vietnam 2023 [LiveStage],"['Music', 'Pop_music']",333.0,2023-10-20T16:00:51Z,1439973,3866,201,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,3It8ZewXyak,Cho em gần anh thêm chút nữ phiên bản live audio  | The Masked Singer Vietnam,"['Music', 'Pop_music']",63.0,2022-10-13T06:00:02Z,970,21,1,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,ySAuBp7Le78,"Rén gì tầm này, chơi thôi #RapViệt #shorts","['Hip_hop_music', 'Music', 'Music_of_Asia']",17.0,2023-06-02T05:30:13Z,551839,9220,102,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,5viCJm5lS-M,Rồi Em Sẽ Gặp Một Chàng Trai Khác - HippoHappy | The Masked Singer Vietnam 2023 [Audio Lyric],Music,334.0,2023-11-12T03:00:05Z,21520932,48129,1024,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,Azw-K4CcNkU,Quả flow quá chất BigDaddy ơi!! #RapViệt #shorts,"['Hip_hop_music', 'Music', 'Music_of_Asia']",15.0,2023-05-30T13:30:03Z,547246,9523,106,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,R_zMKRuQbM0,Gặp Lại Năm Ta 60 - Ong Bây Bi | The Masked Singer Vietnam 2023 [Audio Lyric],"['Music', 'Pop_music']",365.0,2023-11-05T03:00:24Z,2505647,8209,470,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,jBtLHV-CbZM,Giọng ca nội lực và xử lí siêu đẳng cấp của Phượng Hoàng Lửa| The Masked Singer Vietnam,Music,32.0,2022-09-13T14:00:26Z,7620,132,2,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,FA_cDq0bscA,Trái tim thổn thức từng nhịp khi Cú Tây Bắc cất tiếng hát #CaSiMatNa #Mùa2 #shorts,Music,30.0,2023-11-09T11:50:41Z,7663,149,7,02/17/2024
UC2fu6CiFfNYz5UFORvFyc0w,Vie Channel - MUSIC,0sKw80ksZtc,"Pháp Kiều rap như bắn ""tằng tằng"" #RapViệt #shorts","['Hip_hop_music', 'Music', 'Music_of_Asia']",15.0,2023-05-29T12:30:00Z,301962,10112,125,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,WTF_aeHNzKA,AUDIOPHILE SUPER VOCAL MEN   TOP BEST CHOICE FOR AUDIOPHILE,"['Jazz', 'Music']",1876.0,2024-01-24T06:16:16Z,1824,59,8,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,wRFqX4jBKL8,ANNIVERSARY in sound excellence,"['Jazz', 'Music']",3556.0,2023-04-20T06:28:08Z,32570,652,22,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,WTDlg2tsui0,Acoustic test Super Bass,Music,294.0,2023-10-27T14:14:18Z,2809,106,5,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,wPohY1m3gPY,AUDIOPHILE    My Heart Is Too Messy   Test Bass,"['Music', 'Music_of_Asia', 'Pop_music']",293.0,2022-07-03T12:33:10Z,4499,439,3,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,y3fSqZH8v-U,MAX VOICE AUDIOPHILE TEST SYSTEM,Music,211.0,2023-09-11T08:42:53Z,3034,83,2,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,NqR33Dy0a-w,Ultra sound Master System audio 2023,"['Jazz', 'Music']",3590.0,2023-03-28T18:12:43Z,450399,7759,122,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,RIvJeD_UeLE,Master 2023 Max Audio sound Tidal,"['Jazz', 'Music']",2399.0,2023-09-08T09:48:55Z,25237,602,0,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,k2R0KI0YOvI,Floris Folium  _  Super bass  Audiophile,Music,176.0,2023-07-17T10:07:58Z,3953,98,4,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,yKPKWGdhTSM,AUDIO MASTER SOUND TEST ULTRA SYSTEM,Music,598.0,2023-10-17T09:20:02Z,2782,69,6,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,CuwdjZyX2VE,Greatest Audiophile   Audiophile Master Test    Venus Record,"['Jazz', 'Music']",3407.0,2024-01-31T00:12:21Z,3162,81,4,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,nuXN8mcUCFA,Weekend MPN,None,8.0,2023-12-18T00:22:57Z,1621,31,0,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,BVadKRPZW5Y,High End Audiophile Test   Audiophile Music,"['Jazz', 'Music']",3333.0,2024-02-15T13:22:30Z,2274,44,4,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,X2-r77ryIUw,Impex Records Hires Audiophile 24 bit,"['Classical_music', 'Jazz', 'Music', 'Pop_music']",2257.0,2024-02-04T17:56:00Z,1742,45,1,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,c7J2SJ57Duc,Bass System Master,Music,32.0,2023-12-19T14:06:51Z,2210,54,1,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,DqFntoBgx6s,Gryphon KODO system  ULTRA HIEND SYSTEM,Music,439.0,2024-02-11T03:56:19Z,645,24,2,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,pov4Y_RXufs,Best Dsd 1 Bit Audiophile    Demo CD Master Music Passionate,"['Jazz', 'Music']",2653.0,2022-03-14T17:06:07Z,123064,1531,35,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,7kMZ8hDzOUo,Best Voices Collection   Best Sound 24 Bit Master  Music Passionate,"['Jazz', 'Music']",3631.0,2024-02-02T16:03:42Z,2346,67,3,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,Ba9JohnxIlI,Liszt Hungarian Rhapsody No 2 • Volker Hartung • Cologne New Philharmonic Orchestra ( 4K ),"['Classical_music', 'Music']",635.0,2023-03-23T16:40:31Z,4489,117,5,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,aCk2zn9hIPU,Live,"['Music', 'Pop_music']",74.0,2023-04-20T13:12:19Z,618,7,1,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,VdpzS_N23Io,Audiophile - Home Master,Music,165.0,2022-11-14T14:00:26Z,2194,50,1,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,GxjHoqAkuBA,Master Quality Authenticated   MQA 192 Khz   Audiophile MPN,"['Jazz', 'Music']",4665.0,2024-02-05T10:44:07Z,9856,196,1,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,9JKX_zd1XXg,ULTRA SOUND    TEST SYSTEM AUDIO,"['Jazz', 'Music']",3051.0,2023-05-07T03:18:58Z,38310,726,5,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,H4TeqRJnXGw,Live guitar,Music,976.0,2023-04-20T12:48:11Z,452,5,0,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,ocgW1-D2k00,Audiophile Best 1 Bit Sound Master   High Quality Recording  Music Passionate,"['Jazz', 'Music']",3341.0,2024-01-28T08:33:49Z,3551,119,0,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,oDmxgW1-g74,SPEAKER ESTELON AUDIOPHILE BH,"['Classical_music', 'Lifestyle_(sociology)', 'Technology']",166.0,2023-10-30T08:49:57Z,2785,76,4,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,7zRqbsWTUmM,MASTER 02   02   ULTRA HIEND,"['Jazz', 'Music']",2657.0,2023-04-09T01:34:41Z,64534,1013,25,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,2LI_vVdgCFo,Sound Test Demo     High Quality Master Recoding,"['Jazz', 'Music', 'Pop_music']",4106.0,2023-06-18T06:10:40Z,5487,106,2,02/17/2024
UCQGxATbsTxI-rwWsDNYFVKg,Music Passionate,Kdv13OO3v2E,Blues Master Best Blues Audiophile,"['Music', 'Pop_music']",1701.0,2023-11-03T10:51:18Z,3722,122,4,02/17/2024
