Channel ID,Channel Name,Description,View,Num Subscriber,Topic,Num Video
UCLsooMJoIpl_7ux2jvdPB-Q,Super Simple Songs - Kids Songs,"Making learning fun and simple!

With billions of views, Super Simple Songs is a trusted resource for parents and teachers around the world. Our library of nursery rhymes, original songs, and animated videos are perfect for children between the ages of 1 and 8. Each video is carefully crafted to engage young viewers and make learning new concepts such as colors, counting, animals and more both fun and simple!

Our channel features a diverse range of fun characters, including: 

• Finny the Shark
• The Bumble Nums
• Caitie from Caitie's Classroom
• The Roundabouts
• Noodle & Pals
• Rhymington Square

Our videos are designed to be engaging and fun, helping children learn new concepts and skills while having a great time.

Whether you're a parent looking for engaging and age-appropriate videos for your child, or a teacher searching for new ways to make learning fun, we've got you covered. Explore our channel and discover the many ways we can help your child learn and grow.
",49302571203,41300000,"['Film', 'Entertainment', 'Music', 'Lifestyle_(sociology)', 'Hobby']",785
UCXx3DRQLcefTb3YJSzFa5pg,TTD Music ツ,"Mục tiêu tiếp theo: 50k Subs nào 
",12312637,41700,"['Pop_music', 'Electronic_music', 'Music', 'Independent_music']",39
UCsqfU7_IxDNkDZRfQ7Vs2jg,T00n Music,"T00n | Hip-hop Music Producer in Saigon, Vietnam


",674267,6720,"['Electronic_music', 'Pop_music', 'Hip_hop_music', 'Music']",80
UC1-i7CEArNT6aw34SOF6blw,HP Music,"Kênh Tổng Hợp Những Nhạc Hot Nhất Hiện Nay
★ Nếu bạn thấy hay thì Like & Subcribes và Ấn chuông 🔔 thông báo để không bỏ lỡ video mới!

★ CHÚC CÁC BẠN NGHE NHẠC VUI VẺ ★

✉ Hợp tác, quảng cáo, khiếu nại các vấn đề về bản quyền:
► Phát Hành Âm Nhạc Số, Sản Xuất Âm Nhạc Độc Quyền Tại 9C Media.
► Nhận Làm Beat, Remixes,... Hợp Tác Sản Phẩm Tác Quyền.
► Bản quyền thuộc về 9C Media & Các Bên Liên Quan Vui lòng không đăng tải ca khúc này khi chưa được cấp tác quyền. LH Bản Quyền : contact@9cmedia.net

© Bản quyền video thuộc về Nhạc Phố Remix 
© Copyright by về Nhạc Phố Remix  & 9C Media ☞ Do not Reup",3462615,23300,"['Electronic_music', 'Music', 'Pop_music']",55
UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,"Armada Music is the biggest independent dance music label in the world, founded in 2003 by Armin van Buuren, Maykel Piron and David Lewis (AR-MA-DA). A six-time winner of the IDMA for ‘Best Global Label’, Armada Music boasts the globe’s biggest dance music catalog of over 40.000 titles and a mouth-watering artist roster.

Promoting dance music all over the world from its offices in Amsterdam (HQ), New York and London, Armada Music represents and cultivates the creative exploits of some of the biggest players in the electronic music game, including Armin van Buuren, ARTY, Brando, Cat Dealers, Ferry Corsten, Loud Luxury, Morgan Page, Sunnery James & Ryan Marciano and Tensnake.
",3981949885,5250000,"['Music', 'Electronic_music', 'Pop_music']",14175
UCt7J2jDcIikpRxC5cM0kd6w,Soothing Christmas Music,"Welcome to Soothing Christmas Music!

At Soothing Christmas Music, we believe in the power of music to create a tranquil environment, helping you focus on studying, reducing stress and anxiety, and achieving a restful sleep. We are here to support you through difficult stages and provide a relaxing sanctuary for your well-being.

If you're an artist or a music creator and would like to share your work with our community, please reach out to us at admin@thesun.media. We value the contributions of talented individuals and aim to provide a platform for their beautiful creations.

Join us on this journey of relaxation, rejuvenation, and self-discovery. Let Soothing Christmas Music be your guide to a more serene and balanced life.

#soothingchristmasmusic #soothingchristmas #soothingmusic
",31998675,78600,"['Christian_music', 'Music']",178
UCW9o3ENwPXKd9gc3ffqRs9w,Wanji Music,"Đây là kênh bắt trend nhạc tiktok douyin siêu nhanh. Lạc vào kênh của tôi, bạn sẽ bị mê hoặc bởi những bản nhạc cực hay, siêu bắt tai, chất lượng cao và không thể chê vào đâu được. Không tin thì thử đi 😉

This is a channel that quickly captures popular Douyin music. If you get lost in my channel, you will be mesmerized by the super cool, super catchy, high quality and irrepressible music. If you don't believe it, try it 😉

這是一個快速捕捉熱門抖音音樂的頻道. 如果你迷失在我的頻道裡，你會被那些超酷、超酷、高品質的音樂所迷住，無路可走。如果你不相信，可以嘗試一下😉

👉SUBCRIBE NOW👈

🎵Đặt Mua và Hỗ Trợ Tìm Nhạc Liên Hệ:

✅ Gmail: Wanjimusic@gmail.com

✅ Zalo: 0963919439

✅Donate: Vietcombank : 0271001106482
",58329937,127000,"['Electronic_music', 'Music', 'Pop_music']",577
UCq8XvH3qOrCudk1lCVpCqTQ,HƯƠNG LY MUSIC,"Chào mọi người, mình là Hương Ly 😍😍😍 !
Mình là một bà mẹ bỉm sữa bán quần áo có đam mê ca hát. Cảm ơn các bạn đã ủng hộ các sản phẩm cover của mình. Nếu bạn muốn nghe bản cover nào hãy inbox cho mình nhé.

Contact for work:

Email:   huongly.booking@gmail.com
❤️ 
Nguyễn Hương Ly 
Facebook Cá Nhân: https://www.facebook.com/huongly.nguyen.5
Fanpage: https://www.facebook.com/nguyenhuonglyofficial 
Instagram: https://www.instagram.com/nguyenhuongly.official
TikTok: https://www.tiktok.com/@lyty1910

Cảm ơn mọi người đã ghé thăm kênh Youtube của Ly, mọi người nhớ ủng hộ Ly bằng một Subscribe nhaaaa. Cảm ơn cả nhà nhìu nhìu ^^ ❤️❤️❤️
",38784042,128000,"['Music_of_Asia', 'Music']",843
UC5xi7kLHCZE6Osk5hPA2lHQ,RIN Music,"RIN MUSIC thuộc RIN Media là đội ngũ sản xuất những bản Remake remix, lofi, speed up “viral” chất lượng hàng đầu.

RIN Media có thể hỗ trợ nghệ sĩ remake lại những giai điệu gốc để cho ra mắt một phiên bản mới viral hơn, trending hơn trên Facebook, Youtube, Tiktok và nhiều nền tảng nhạc số khác.

Với hệ thống về âm nhạc hàng đầu tại Việt Nam, RIN Media hi vọng đem đến sự tươi mới trong âm nhạc cho nghệ sĩ và khán giả nghe nhạc.

✉ Hợp tác, quảng cáo, khiếu nại các vấn đề về bản quyền liên hệ chúng tôi qua mail: music@rin.media

© Bản quyền video thuộc về RIN Music
© Copyright by RIN Media - Mee Media  ☞ Do not Reup
",218517152,686000,"['Electronic_music', 'Music', 'Pop_music']",523
UC62e0b3JqldGsV6jaV2EYRA,BOLERO MUSIC,"★ Bolero Music là kênh tổng hợp những nhạc phẩm hay, nhạc phẩm để đời của những nhạc sĩ tên tuổi.
★ Đến với kênh Bolero Music quý vị sẽ được thưởng thức những nhạc phẩm chất lượng nhất về nhạc Trữ tình, nhạc Vàng Bolero, Nhạc Lính qua các giọng ca để đời và các ca sĩ trẻ hay nhất hiện nay.
★ Nếu thấy hay thì mong cả nhà đừng quên để lại 1 Like và đăng ký kênh Bolero Music để được thưởng thức nhiều tác phẩm hay nữa nhé.
★ Chúc quý vị nghe nhạc vui và luôn an lành hạnh phúc!!!
★ Bản Quyền Thuộc Bolero Music Trực Thuộc BH MEDIA
★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★
★★★★ CẤM SAO CHÉP VỚI MỌI HÌNH THỨC ★★★★★
★ Liên Hệ Bản Quyền : Copyright@citimusic.vn
Liên Hệ Quảng Cáo : contact@sky.pro.vn

",93906979,170000,"['Music_of_Asia', 'Music', 'Pop_music']",1186
UCiq69t2ThqzU0NQ8yXCfAZA,Yen Music,,31942954,277000,"['Pop_music', 'Music', 'Electronic_music']",399
UCJ8qK-Km-FTjFtnO9CYGhVA,F Music,"F Music - Giao Lộ Thời Gian - Nơi thưởng thức câu chuyện âm nhạc bằng giai điệu qua những lát cắt quá khứ - hiện tại.
▶Liên hệ Quảng Cáo/ Tài trợ: fptplaybooking@gmail.com
© Bản quyền thuộc về F Music ⌦ Vui lòng không reup dưới mọi hình thức!
",222962984,1030000,"['Pop_music', 'Music', 'Music_of_Asia']",636
UCStddLPOmTZcfc88s7cIApA,Music chill,"🌸 Welcome to Music chill, the world’s best Lofi mix music. 

🍀 We collect Lofi music to help you relax, sleep, focus Study/Work. We combine our music with imagery from our talented artists, ensuring that you will feel a sense of chill time while watching the video.

Please follow and subscribe to our channel if you want more Relax Music. Don't forget to share our channel with your friends.
🔔 Click the bell to stay updated on the best Chill Lofi HipHop

🌿Thanks everyone so much for watching, sharing, commenting, and Liking!!!
Have a nice day, we'll be back before you know!
---------------------------------------------------
• Follow Lofi Music chill :
☕️ Subscribe: https://www.youtube.com/channel/UCStddLPOmTZcfc88s7cIApA?sub_confirmation=1
💌 Business contact: contact@lofichillmix.com
",15103135,52600,"['Film', 'Entertainment', 'Electronic_music', 'Music']",225
UClxBDZMTR0FLfWO9aCBblyg,Trends Music TikTok,"★ Kênh Trends Music TikTok Chuyên Tổng Hợp Cập Nhật Những Bản Nhạc HOT TikTok Hằng Ngày 🔥
★ Nếu bạn thấy hay thì Like & Subcribes và Ấn chuông 🔔 thông báo để không bỏ lỡ video mới!
★ Cám Ơn Tất Cả Mọi Người Đã Quan Tâm Và Theo Dõi! 
★ Giúp Mình Đạt 50.000 lượt đăng ký nhé ❤️❤️❤️

★ CHÚC CÁC BẠN NGHE NHẠC VUI VẺ ★
",14567125,66400,"['Video_game_culture', 'Electronic_music', 'Music', 'Action-adventure_game', 'Pop_music']",304
UCLU-lhvnaReQQnabRoZZ6ww,VUX Music,"“Don’t cry because it is over, smile because it happened.”",123906626,159000,"['Pop_music', 'Music']",348
UCCcuWh-ZZy6WVdb048YZovA,UC Davis Music,,875205,3440,"['Classical_music', 'Music', 'Lifestyle_(sociology)']",551
UCfXQ7nP8UbV_kyFE2rdH2IA,Sony Music Entertainment Vietnam,"Chào mừng bạn đến với Kênh YouTube chính thức của Sony Music Entertainment Việt Nam, hãy 'THEO DÕI' chúng tôi ngay để luôn được cập nhật những nội dung đặc sắc nhất từ các nghệ sĩ thuộc đại gia đình Sony Music trên khắp thế giới 📀
--------
Welcome to Sony Music Entertainment Vietnam's Official YouTube Channel, stay tuned for endless prime content from artists all over the world under our roof! 📀

📌 Visit us at our social homepages 👇
FACEBOOK: https://www.facebook.com/SonyMusicEntertainmentVN
INSTAGRAM: https://www.instagram.com/sonymusicvietnam/
TIKTOK: https://www.tiktok.com/@sonymusic_vietnam/

📌 Learn more about our creators and labels here 👉 https://www.sonymusic.com/
",79554423,92600,"['Pop_music', 'Music', 'Music_of_Asia']",644
UCJhjE7wbdYAae1G25m0tHAA,Cafe Music BGM channel,"☕ About Cafe Music BGM channel
Welcome to our Cafe Music channel, your source for 'Everyday Music'. Perfect for relaxation, work, or study, our tunes will transform your daily rhythm. Subscribe now, and let us infuse your life with cafe ambiance, making ordinary moments extraordinary.
* All music in this video & in this channel is original music by BGMC. We are playing all the songs.


📜 What is BGMC?
Morning.
Gentle light that shines through the blinds
One glass of water after waking up
The tender breeze from the window that we feel with all our body

These things are too ordinary in everyday life to be conscious.
But we can't live even if one of them is missing.
""BGMC - BGM channel"" has been providing music, hoping to be like them.

Though it is colorless and transparent, we want to make the listener's daily life as colorful as possible.
That is the essence of the music we deliver.

Light, water, wind, and BGMC
A new value for music.",1378425669,3770000,"['Jazz', 'Music', 'Music_of_Latin_America']",2267
UCp2W1q30N1cs9B4jfBRB1Ow,New Music Offical,"Chào mừng các bạn đến với "" New Music Offical "" ❤️. Đây là kênh âm nhạc tuyển tập những bản remix, nonstop, vinahouse hay và hot nhất hiện hay.
Cùng thư giãn với những bài hát của mình nhé. 

Nhấn Đăng Ký kênh để không bỏ lỡ những bản nhạc remix hay nhất 😍: 
https://www.youtube.com/channel/UCp2W1q30N1cs9B4jfBRB1Ow

✉ Hợp tác, quảng cáo, khiếu nại các vấn đề về bản quyền liên hệ chúng tôi qua mail: 
contact.newmediamusic@gmail.com 

© Bản Quyền Thuộc Về New Music Offical ⌦ Vui Lòng Không Reup Dưới Mọi Hình Thức!!!
© Copyright by New Music Offical & NEW Media ☞ Do not Reup
",7035950,37400,"['Electronic_music', 'Music', 'Pop_music']",136
UC28GD5VayIuNx4NMFRbJsDw,Smurfstools Oldies Music Time Machine,"Welcome to Smurfstools Oldies Music Time Machine!
Stereo remixes by Sammy unless noted otherwise as being by staff members or contributors to this channel.
We strongly do not recommend other channels re-uploading our creative work and/or copying our mixing/editing techniques to YouTube as there will be a conflict that will result in our filing a copyright claim.
We provide classic video music clips from the 1950's, 1960's, 1970's and occasionally the 1980's.  We are dedicated in improving your viewing and listening pleasure by editing, restoring and remastering vintage film clips.  Enjoy!",18071378,42300,"['Rock_music', 'Rhythm_and_blues', 'Pop_music', 'Music', 'Country_music']",1021
UCe1X3PMju9AumATVQJFw9Pg,NIU School of Music,"Official YouTube Channel for the Northern Illinois University School of Music

Clips of interviews, performances, masterclasses, instructional sessions and other media from the Northern Illinois University School of Music",4139811,5870,['Music'],1837
UCf4nYHJi6V0_lil4uGX4HwQ,Nick Music,"Welcome to the Nick Music channel, your go-to hub of Nickelodeon music that has all the music for the making of ultimate slumber parties, dance parties, and so much more! 

Rock out to your favorite songs from Victorious, swoon over Big Time Rush crushes and Henry Danger ships, and dance away to theme songs from SpongeBob to the Really Loud House! Nick Music is the place to listen to your favorite songs, discover new amazing songs and artists, and then share the fun with your friends! 

Enjoy new uploads every week featuring karaoke sing-alongs, full songs to match your mood, and compilations for uninterrupted listening. Get ready to dance and sing!

Subscribe to the Nick Music YouTube Channel: https://at.nick.com/NickMusicSubscribe
Watch more videos on the Nick Music YouTube Channel: https://at.nick.com/NickMusic
",86012752,153000,"['Film', 'Entertainment', 'Television_program', 'Pop_music', 'Music']",268
UC-6OyeP_Tk6G-gt5JSVKzkg,Stevie B // Production Music Academy,"Hello and welcome to Stevie B's Production Music Academy

My name is Steven Beddall and I write music for film, produce a variety of different types of music for online libraries, teach production techniques and provide insight about my life as a music producer. 

Thank you for visiting my channel. Your feedback is important and I would love to get some suggestions from you.
",639550,10100,"['Technology', 'Lifestyle_(sociology)', 'Electronic_music', 'Music']",215
UC6GAYFv6c4HRL0oMaLHyuUw,Daz Music,"Daz Music.

Chúng tôi sản xuất và phân phối rất nhiều bài hát trên nền tảng Youtube. Với hệ thống về âm nhạc hàng đầu tại Việt Nam, Daz Music hi vọng đem đến sự tươi mới trong âm nhạc cho nghệ sĩ và khán giả.

♫ Daz Music phát hành nhiều sản phẩm âm nhạc của các ca sĩ nổi tiếng : Quân AP, Trung Quân, Đức Phúc, Ngô Kiến Huy, Lâm Chấn Khang, Châu Khải Phong, Hồ Quang Hiếu, Khởi My, Saka Trương Tuyền, Phạm Trưởng, Lê Bảo Bình, Nguyễn Đình Vũ, Khánh Phương, Anh Quân Idol, Wendy Thảo và nhiều ca sĩ nổi tiếng khác.

Bản Quyền
copyrightnamviet@namvietmedia.com.vn
copyright@metub.net
",9425608,37100,['Music'],343
UCwobzUc3z-0PrFpoRxNszXQ,Yellow Brick Cinema - Relaxing Music,"Yellow Brick Cinema: the world’s best relaxing music. Now celebrating ten years of service, with over 2.5 billion views and more than six-million subscribers. Our purpose and passion is to help you relax, unwind and rejuvenate through better sleep, reduced stress, greater concentration and improved mental wellness.

Our world-class composers produce relaxing music with binaural beats and state-enhancing Solfeggio frequencies to help you relax, sleep, focus, meditate and heal. We combine our music with imagery and composite animations of beautiful locales both real and fantastical, ensuring that you will feel a sense of deep relaxation whilst watching them.

Thank you for your support! We're real people on four different continents working together to bring this vision to life, and we hope you'll join us on the journey.

Love,
Your YBC Team: Megan, Claire, Chad, Evan, Jason, and Paige
",2485875615,6340000,['Music'],2716
UCRA1O1myxsOJmL5BlG1Qavw,Positive Energy Relaxation Music,"
Welcome to Positive Energy Relaxation Music 🎵
Relax your mind, eliminate stress, increase concentration of work and study. Relax your mind and body can help ease stress, can also relieve anxiety, depression, and sleep problems. Music pure energy easily helps us overcome fatigue, stress, anxiety... 
We hope for the best and happiness to everyone.

Best wishes,
Michael",183973456,1300000,"['Electronic_music', 'Music']",450
UCMxCwD8bLI6bYCJ1tfKjrjQ,Super Music Mix,,4477566,25100,"['Hip_hop_music', 'Electronic_music', 'Music', 'Pop_music']",156
UChW8_rGquhEVt05v9A4a5Aw,Love Music,"✔ Welcome to my channel!
✔ I find music as therapeutic and my channel offers a great and romantic collection of love songs from 70's 80's and 90's. So, Stay tuned, relax and feel the love of my masterpiece.
✔ Thanks for watching my video!
✔ Share my channel on social pages (Facebook, Google +, Twitter etc.) so that more people can listen and have fun!
✔ Don't forget to subscribe to channels to receive notifications about the latest videos.
✔ Contact : hoangdinhbien93@gmail.com
",156817567,902000,"['Christian_music', 'Music', 'Pop_music', 'Music_of_Asia']",170
UCS89Bl1RIbvK6VkrveG0nNw,Furman University Music,,64132,876,"['Performing_arts', 'Entertainment', 'Classical_music', 'Music', 'Lifestyle_(sociology)']",289
UCy5_6elJNvJNc9Yxo3_ybzQ,Zee Music,"Zee Music
https://www.youtube.com/@zeemusiccreatory
🔥 Chúc mọi người có thật nhiều năng lượng tích cực khi giải trí, nghe nhạc trên kênh.
🔥 Theo dõi và đồng hành cùng chúng tôi tại: https://www.fb.com/H2OMusicc
🔥 Mọi chi tiết liên hệ hợp tác tại: contact@1991s.vn

© Bản quyền thuộc về Zee Music/H2O Remix.
© Copyright by Zee Music/H2O Remix.☞ Do not Reup.
",661773,19000,"['Pop_music', 'Music', 'Electronic_music']",239
UC5edtZAO_1Ay2Gu0UxdJcEQ,Music Theory for Gamers,"Music Theory for Gamers: a channel where gamers who want to truly own and have mastery over every part of their favorite games come to learn about the music from the OSTs and VGM that they love.

Hosted by Dan Spencer and presented by Best Music Coach, this channel exists to inspire gamers to understand more about their favorite video game music and give those gamers easy ways to ""get it"" and understand music theory.

We have a running list of future reacts for Dan to do. You can upvote or add an OST on the list via superchat, membership, or super thanks to support the channel. Click the link to see current standings. https://docs.google.com/spreadsheets/d/12t3CpaN7IIBn9pfM2NM6_rMk6xgaECKP_QdqAryT5RE/edit?usp=sharing
",17976802,100000,"['Music', 'Video_game_culture']",293
UCjhP1BXXhhwSBIbFHtZnxTA,MPR MUSIC 0317,Chào Mừng Bạn Đã Đến Với Kênh Youtube Của MPR MUSIC 0317,2134509,6830,"['Pop_music', 'Electronic_music', 'Music', 'Music_of_Asia']",271
UClxMX3CtmAbIlGvITbEgtCA,9C Music,"Kênh Tổng Hợp Những Nhạc Hot Nhất Hiện Nay
★ Nếu bạn thấy hay thì Like & Subcribes và Ấn chuông 🔔 thông báo để không bỏ lỡ video mới!

★ CHÚC CÁC BẠN NGHE NHẠC VUI VẺ ★

✉ Hợp tác, quảng cáo, khiếu nại các vấn đề về bản quyền:
► Phát Hành Âm Nhạc Số, Sản Xuất Âm Nhạc Độc Quyền Tại 9C Media.
► Nhận Làm Beat, Remixes,... Hợp Tác Sản Phẩm Tác Quyền.
►  Bản quyền thuộc về 9C Media & Các Bên Liên Quan Vui lòng không đăng tải ca khúc này khi chưa được cấp tác quyền. LH Bản Quyền : Contact@9cmedia.net

© Bản quyền video thuộc về 9C Music
© Copyright by 9C Music & 9C Media ☞ Do not Reup
",7740749,142000,"['Electronic_music', 'Music', 'Pop_music']",143
UCIOirWYuPvdIQMCLnQVdH5A,BD MUSIC TRENDING,"Fanpage : https://www.facebook.com/ltmusicvietnam
Kênh thuộc hệ thống BD Media Music
Tất cả các bản remix sử dụng trên kênh đều có tác quyền và giấy tờ hợp pháp
Yêu cầu không re-up nội dung dưới mọi hình thức
",41378371,88100,"['Electronic_music', 'Music', 'Pop_music']",521
UCtVt72Xq0qMvRSfyDDiqHhw,MEGA GS MUSIC,"Chương trình “Sàn Chiến Giọng Hát” (Singer Auction) do Công ty Mega GS Communication phối hợp với Đài Truyền hình Việt Nam thực hiện. Bản quyền chương trình thuộc về NBCUniversal International Formats.

- - - - - - - - - - - - - - - - - - - - - - - - - - - 
KÊNH CHÍNH THỨC CỦA MEGA GS MUSIC, ẤN SUBSCRIBE NGAY ĐỂ THEO DÕI VIDEO MỚI NHẤT!
► Subscribe: http://popsww.com/megagsmusic
► Website official: http://megags.vn
► Fanpage: https://facebook.com/MegaGSEntertainment",986406728,1560000,"['Television_program', 'Entertainment', 'Music_of_Asia', 'Music', 'Pop_music']",608
UCryMpAYub0ecL15wjz4vBWw,Mii Media Music,"

",6861653,156000,"['Pop_music', 'Music', 'Electronic_music']",225
UC3vBFQu7jVUl1KRN20nu8vA,Audiomo Music,"Modern music for not so modern musicians. Recording, demos, and conversations about rare guitars and other instruments. Visit audiomomusic.com for more information on customized music solutions.

audiomomusic.com
info@audiomomusic.com
reverb.com/audiomomusic 
@audiomomusic",2517401,9530,"['Rock_music', 'Music', 'Lifestyle_(sociology)']",932
UCWNtkLbRVl3LO5ktp1ghh0Q,Dolce Music,"Dolce Music Là Kênh Âm Nhạc Của Sea Team
----------------------------------------------------------------------------------
☞ LH: contact.seamediamusic@gmail.com
© Bản quyền Video thuộc về Dolce Music
© Copyright by Dolce Music  ☞ Do not Reup.
",57880671,105000,"['Electronic_music', 'Music', 'Pop_music']",91
UC1EQAMo9iWWkq3SuYZ06ZWw,Nekko Music,"Nekko Remix là kênh nhạc tổng hợp những bản remix hot nhất hiện nay. Cùng nghe và thư giãn sau những giờ học tập, làm việc mệt mỏi nhé cả nhà.

Đăng ký kênh giúp Nekko đạt được nút bạc nhé

► Hợp tác, quảng cáo, làm video, đăng nhạc lên X2X GROUP liên hệ chúng tôi qua mail: x2x.booking@gmail.com

© Bản quyền Video thuộc về Nekko Remix / X2X GROUP
© Copyright by Nekko Remix / X2X GROUP  ☞ Do not Reup
",34735554,98500,"['Music', 'Electronic_music']",597
UCJV4dvSN1E08gC2-HU1ppyA,KOY Music Group,Kênh âm nhạc thư giãn mỗi ngày!,54595125,104000,"['Electronic_music', 'Music', 'Pop_music']",108
UCNSqBI25AW9CQmihX9AgjWA,NH4T Media Music,"NH4T Media Music - Thuộc hệ thống NH4T Entertainment, Euphoria Music Vietnam

© Bản Quyền Thuộc Về NH4T Entertainment, Euphoria Music Vietnam
© Mọi thông tin bản quyền hay khiếu nại liên hệ: Nhat.pd@euphoriamedia.com
",124181582,281000,"['Electronic_music', 'Music', 'Pop_music']",1049
UCzEhWhrRUdRgxh_UuFpUuzQ,DTAP - MUSIC PRODUCER ,"Xin chào, đây là kênh Youtube chính thức và duy nhất của DTAP.
DTAP là một nhóm Sản Xuất Âm Nhạc với 3 thành viên: Thịnh Kainz - Nhạc sĩ giai điệu;  Tùng Cedrus - Nhạc sĩ hòa âm phối khí; Kata Trần - Nhạc sĩ viết lời. 

Đăng ký kênh và ủng hộ những sản phẩm âm nhạc của DTAP nhé!
",1675391,4100,"['Music_of_Asia', 'Electronic_music', 'Pop_music', 'Music']",65
UCjgMcT4jwsIllPFnpR4a6Ow,PhaKe Music,"Phake Music - Thuộc hệ thống NH4T Entertainment, Euphoria Music Vietnam

© Bản Quyền Thuộc Về NH4T Entertainment, Euphoria Music Vietnam
© Mọi thông tin bản quyền hay khiếu nại liên hệ: Nhat.pd@euphoriamedia.com
",11629676,35800,"['Electronic_music', 'Music']",641
UCTIaA_PXyZq9x9fbeubv77Q,Tiến Cò Music,"Tiến Cò Music là kênh ca nhạc giải trí hàng đầu Việt Nam.

Đăng ký kênh ngay để nghe được những bản nhạc bay đẳng cấp vinahouse, nhạc dj nonstop vinahouse cực mạnh hay nhất mọi thời đại...
► Thông Tin Liên Hệ Kênh : Gmail : huy562161@gmail.com
► Đăng Ký Kênh Tiến Cò Music Ngay Để Nghe Nhạc Hay Mỗi Ngày Nhé.
",98198016,138000,"['Pop_music', 'Music', 'Electronic_music']",348
UC9HnDAe6KJkG3a1cJJASPgw,Bee Box Music,"
",56190689,593000,"['Music_of_Asia', 'Music']",1648
UCOxqgCwgOqC2lMqC5PYz_Dg,Chillhop Music,"Laidback beats for a more relaxed everyday life. 🎶

😊 ❘ Listen to our music on Spotify, Apple Music & other services
→ https://chillhop.com/listen

",614683392,3280000,"['Lifestyle_(sociology)', 'Music']",770
UCMx60HYcw1ieiPlZZagfqXQ,SQUARE ENIX MUSIC Channel,"スクウェア・エニックスの自社音楽レーベル「SQUARE ENIX MUSIC」の公式YouTubeチャンネルです。
ゲーム音楽にまつわる様々なコンテンツをお届けします。

◆YouTube Musicにて各種アルバム配信中
アルバムごとに楽曲をまとめたプレイリストなども当チャンネルページで公開中です。
配信詳細はこちら https://www.jp.square-enix.com/music/onstream/

◆SQUARE ENIX MUSICのウェブサイトはこちら
https://www.jp.square-enix.com/music/

◆リリースなどの最新情報はTwitterで発信中！
https://twitter.com/sem_sep
",16808024,155000,"['Action_game', 'Action-adventure_game', 'Role-playing_video_game', 'Video_game_culture', 'Strategy_video_game']",962
UCOHC3mlHop6TRXl7i8o2AYQ,AlexD Music Insight,"Kênh học tiếng Anh qua các bài hát. Chia sẻ các phương pháp học hiệu quả, đơn giản và dễ hiểu bằng âm nhạc.
Bây giờ thì có thêm mục cực kỳ mới đó là học tiếng Anh cho trẻ cùng Annie song ngữ",114115006,942000,"['Music', 'Lifestyle_(sociology)']",1045
UCuOvxGO_upzt20Ckvk7o-PQ,The Behavioral Observations Podcast,"The Behavioral Observations Podcast features interviews with leaders in the field of Behavior Analysis. We discuss topics such as Applied Behavior Analysis (ABA), Autism treatment, Organizational Behavior Management (OBM), Acceptance and Commitment Therapy (ACT), BACB Code of Ethics, Functional Behavioral Assessment (FBA), and more! If you're a Board Certified Behavior Analyst (BCBA) who travels a lot for work, consider this podcast your in-ride professional development!",179025,3790,"['Health', 'Knowledge', 'Lifestyle_(sociology)']",255
UC2Q-Uk6OKdgpt3Zn6uJXX_A,Doug Polk Podcast,,1616673,45500,"['Knowledge', 'Society', 'Lifestyle_(sociology)']",37
UCaPBmfh3Dx84qKsUKNd5ZLg,The Underworld Podcast,"From ISIS insurgents to MS-13 hitmen; Nigerian traffickers to Indian dons, Danny Gold and Sean Williams have met a lot of shady people in the past decade-or-so. Underworld brings their investigative work and excellent sense of humor together in one slapdash, hastily-edited podcast. Each week the transatlantic pair dives into a different gang, boss or warlord, charting their route to infamy and the systems that allowed them to flourish.

Underworld is a podcast about organized crime around the world, by reporters Danny Gold and Sean Williams. From Balkan warlords to Brooklyn wiseguys, we’ll expose the barely-visible networks that affect everyone’s lives. Bringing our experience hunting some of the world’s most dangerous people, we’ll show how gangs fought to the top of their food chains - and how some got cut down to size.",5277715,39800,['Society'],211
UCJJV8pckL_OiW-IpzwPqAfw,The Editing Podcast,"Weekly videos about film editing. 

We're Hayden Hillier-Smith and Jordan Orme, and we realised that with the explosion of the internet, video editing is in our lives more than we realise...and with ""YouTuber"" or “Filmmaker” being the top job kids want today, the demand for editors will only escalate.

Editing now is like what coding was during the DotCom era: just like everyone needed a website, soon everyone will need an editor.

",4020624,118000,"['Film', 'Entertainment', 'Lifestyle_(sociology)']",97
UCB48D9vFzR2OKW53uI4q5Aw,How to Spanish Lessons & Podcast,"¡Hola! This channel is all about Spanish lessons and podcasts to help you improve your Spanish vocabulary, Spanish grammar and to help you get exposure to real-life language. You can find:

✅Intermediate/advanced podcast episodes
✅Spanish lessons
✅Fun Spanish vocabulary videos
✅Spanish vlogs
✅Spanish Livestreams

Be part of our awesome community of people who learn Real-Life Spanish. We are happy and proud creators of spaces where students can learn, grow and 🚀THRIVE. We'd love for you to join too!

HOSTS:
David and Ana, Mexican 🇲🇽 former Spanish teachers, full-time Spanish content creators. We LOVE learning new things and we're sure we can help you LOVE learning Spanish too

ONLY for PODCASTS: Transcripts and exclusive study content 👉🏼 https://www.patreon.com/howtospanishpodcast
Instagram ❤️@howtospanish_podcast
",4359366,70800,"['Lifestyle_(sociology)', 'Knowledge', 'Society']",351
